"alpha_1","beta_1","p_1","alpha_2","beta_2","p_2","alpha_3","beta_3","p_3"
47.1612750683297,36.3930312213177,0.360749435461999,105.495975216199,35.4261644051011,0.378729445946691,6.50568597625114,0.547940042927786,0.26052111859131
47.4099316664889,36.3372445462837,0.374734714358355,105.325017745839,35.6768126705692,0.364636377307103,6.46392060600892,0.557504137020545,0.260628908334542
46.8787070146554,35.904998858342,0.371123969357456,104.52081594202,35.4002189549505,0.360350517187187,5.62894001192946,0.590779259868317,0.268525513455357
47.0812142464768,36.2365741496989,0.357745283126679,101.714547277542,34.1707984606774,0.38634368022223,6.49108888863549,0.514637582198256,0.255911036651091
47.4606678127224,36.6229578896601,0.372733965987916,99.90047315678,33.3732136901549,0.364164644291907,6.42391410093989,0.54157842686269,0.263101389720178
47.4343491244238,36.9601399052863,0.397695437818349,96.1666562797025,33.0548792260244,0.350544281849643,6.4527332022504,0.555004145454091,0.251760280332007
47.2664765216883,36.3895014904625,0.373242989845486,95.9225094755857,32.7226262573123,0.386396784160583,7.01535990769761,0.553123771913614,0.240360225993931
47.8623580984164,37.1823754873862,0.369976143204569,97.1773100796495,32.6052443907504,0.371529691120714,6.05055652698043,0.539058714875153,0.258494165674718
48.2546695755156,36.7647496580246,0.377319628950713,99.1675120977743,33.5080257200221,0.377003240665499,5.72605113017972,0.554008025578815,0.245677130383788
47.1456046608674,36.6934481146673,0.354086120123302,100.243921934749,33.7881405795467,0.387747080784692,5.20029780350558,0.519892232602777,0.258166799092006
46.6466749452725,36.2504031139072,0.373333280961969,101.666905929423,34.4125795394483,0.351600190330432,4.77632500733722,0.499543149769737,0.275066528707599
46.5789104013225,35.44191487063,0.373886787497256,102.506482757185,34.4899766329463,0.35633023465262,5.15279817193718,0.517561083474197,0.269782977850124
48.2145442262264,37.1079742786524,0.370985970278454,101.061754057516,33.9289536104145,0.370371363516735,6.06056985215439,0.565386683568636,0.258642666204812
47.4813214074011,37.345888420146,0.387034712729422,98.6849404312025,33.5894522522268,0.355053290153898,5.5985211418232,0.522108666148631,0.257911997116681
48.4283859870085,37.118989759867,0.359424500767516,100.47512247242,34.3093405639043,0.376568421584696,5.27636529958134,0.528861183783513,0.264007077647787
47.2940830954038,36.5762295341694,0.362837461168962,99.9513110258235,33.8839929334018,0.364935739665548,5.3238454233836,0.519551308210886,0.27222679916549
46.8262661339187,36.6763679909067,0.346071385194533,99.8749091720118,34.0024783825713,0.367932416899703,4.52626051616739,0.53122665399923,0.285996197905765
47.5349085983166,36.8484298678295,0.364472184230799,97.7341894996848,33.4636370589058,0.387747701834418,4.82550981969575,0.484258067351953,0.247780113934783
48.8233737222377,37.2869900455115,0.384493652926444,99.7655294776122,33.7880104079437,0.362721550757698,5.17575564010839,0.540248263549699,0.252784796315857
47.0770310892066,36.7729044561832,0.355938786076471,98.7401854441914,33.7494418071471,0.362323008507098,4.24325956124502,0.492341500662927,0.281738205416431
47.1988494000072,36.898453130882,0.360319125792182,96.858366554367,32.8293361089634,0.389363694018894,5.12773058904646,0.516752594606697,0.250317180188924
47.9517053194363,37.1878053046364,0.358802701063657,97.3985969347322,32.885757896608,0.392436828750981,4.94415983225063,0.533728400883333,0.248760470185362
48.1929460061432,37.6610558638742,0.360337357129828,96.5205472453961,32.7790036464338,0.368583926943827,4.74152554018127,0.476413212287594,0.271078715926344
48.2966722198426,37.5248535883869,0.371204818183941,98.1174577686092,32.9526860774327,0.341923883834362,4.31536728999405,0.502947510769282,0.286871297981697
47.064653235654,36.544821844436,0.35415081107274,96.02116288829,33.0938395247101,0.382066051642307,5.3153428403155,0.530300206282325,0.263783137284953
47.7246363159363,36.821310987431,0.350680780252191,99.6141641130105,33.2672986927284,0.36749985178377,4.70091330504301,0.500935545907624,0.28181936796404
48.1910946022243,37.3425016376158,0.356344352779145,99.847819815818,33.6667452996776,0.354529189820076,4.88072347020028,0.504977205431513,0.289126457400779
49.1425672142407,38.2295511640021,0.359433297017728,100.985953328207,34.5930165185329,0.373863146077052,5.12540022557869,0.538939322497228,0.26670355690522
49.3656528630386,38.2126055667659,0.368778399320432,97.272272783897,33.453246839324,0.368510640841047,5.57435782437626,0.533334500448963,0.262710959838522
48.2533837245632,37.5164725867853,0.368098505106817,96.9648864687263,32.8982377003813,0.380560110232024,5.44476592191366,0.561225459856777,0.251341384661159
49.3095247461429,38.1733516359781,0.348491648099914,96.3963808758812,32.987387549242,0.368328303279314,5.6005405893122,0.555918920203069,0.283180048620772
48.6789429027396,37.7266504194855,0.361007805148104,97.8395644118364,33.2954980606563,0.375006854304221,4.95893500336974,0.497481241550282,0.263985340547676
47.0405207327534,36.4417127231559,0.354005275589091,100.705729954253,34.5347013554877,0.394898923495029,6.27590244458297,0.540074129992337,0.25109580091588
