"observation","x","map_component","component_1","component_2","component_3"
999,0.76072,2,0.000685743312373088,0.944815636997977,0.0544986196896495
1000,0.72557,2,0.00956348268823699,0.940512196087995,0.0499243212237685
1001,0.56072,1,0.983919368276826,5.36478842206176e-05,0.0160269838389532
1002,0.63504,1,0.895156748485933,0.0459672020780479,0.0588760494360187
1003,0.67635,2,0.320436270481793,0.576545607190845,0.103018122327362
1004,0.97462,3,8.37602345156537e-28,4.16751852506808e-19,1
1005,0.66733,1,0.486088195393511,0.408965671769768,0.104946132836721
1006,0.89462,3,3.08314627761253e-11,0.000123591172366708,0.999876408796802
1007,0.73186,2,0.00591039778739406,0.946232861438549,0.047856740774057
1008,0.72531,2,0.00975620527522185,0.940207682351377,0.0500361123734012
1009,0.45412,1,0.959358882200309,1.81407473065837e-09,0.0406411159856165
1010,0.58936,1,0.977152801745405,0.000784279153015568,0.0220629191015791
1011,0.56783,1,0.98293852240825,0.000104965451011153,0.016956512140739
1012,0.73368,2,0.00514527740782629,0.947372826111042,0.0474818964811321
1013,0.71292,2,0.0252965295354373,0.916739184900929,0.057964285563634
1014,0.78138,2,0.000156067440807665,0.913952004079091,0.0858919284801015
1015,0.48452,1,0.977694293754084,3.52012635186109e-08,0.0223056710446525
1016,0.999,3,1.43798611156863e-65,7.62155323036645e-54,1
1017,0.71896,2,0.0158962849779528,0.930658047387785,0.0534456676342619
1018,0.58492,1,0.978820324944371,0.00051955898971374,0.0206601160659155
1019,0.74272,2,0.00259744307046681,0.950314569346275,0.0470879875832579
1020,0.74704,2,0.00187983055040316,0.950330621079695,0.0477895483699022
1021,0.70247,2,0.0560479355193343,0.875039295471648,0.0689127690090178
1022,0.54891,1,0.984894321625881,1.7482555697499e-05,0.0150881958184213
1023,0.59254,1,0.975737990596608,0.00105216545002194,0.02320984395337
1024,0.62915,1,0.921268127719258,0.0279978424779293,0.0507340298028127
1025,0.79016,2,8.40054409722358e-05,0.885360901910227,0.114555092648801
1026,0.75717,2,0.00088881448927069,0.947101141056153,0.0520100444545761
1027,0.5658,1,0.983253267617016,8.66879504466915e-05,0.0166600444325377
1028,0.74252,2,0.00263676168571284,0.950293363555693,0.0470698747585944
1029,0.7772,2,0.000209835830366451,0.923420271740226,0.0763698924294078
1030,0.77691,2,0.000214200877136941,0.923999670628093,0.0757861284947698
1031,0.79926,2,4.40121658601191e-05,0.83699683409011,0.16295915374403
1032,0.55417,1,0.984550940418436,2.88326214532352e-05,0.0154202269601109
1033,0.89528,3,2.61711684254098e-11,0.000108333863205533,0.999891666110623
1034,0.80324,2,3.29875330456107e-05,0.807133572337607,0.192833440129347
1035,0.76145,2,0.000650255107187469,0.944263036105684,0.0550867087871285
1036,0.59092,1,0.976484239893734,0.000905992471689546,0.0226097676345767
1037,0.54176,1,0.985149367244707,8.83714765278388e-06,0.0148417956076397
1038,0.97893,3,5.48807790107496e-30,4.50072913971642e-21,1
1039,0.59649,1,0.973664816230783,0.00151357746633804,0.0248216063028792
1040,0.4648,1,0.9680381531475,5.15461477541461e-09,0.0319618416978849
1041,0.87708,3,1.65436015931786e-09,0.00277766350317243,0.997222334842467
1042,0.57987,1,0.980364154430687,0.000324612490952062,0.0193112330783612
1043,0.78007,2,0.000171217024736051,0.917156813937311,0.0826719690379533
1044,0.81103,2,1.83535070214753e-05,0.727783581831993,0.272198064660985
1045,0.70682,2,0.0403378571368111,0.895791539016775,0.0638706038464135
1046,0.75198,2,0.00130247245422894,0.949335402316701,0.0493621252290706
1047,0.55722,1,0.98428655443835,3.85108997528737e-05,0.0156749346618969
1048,0.77734,2,0.000207761050831255,0.923137213023732,0.0766550259254366
1049,0.8252,2,5.39009994227077e-06,0.500082283018039,0.499912326882019
1050,0.99211,3,1.72085063791671e-41,1.52446571080074e-31,1
1051,0.69983,2,0.0682571427684965,0.859454562285668,0.0722882949458354
1052,0.74824,2,0.00171904610260217,0.950187863479616,0.0480930904177816
1053,0.75076,2,0.00142559958174827,0.949681597162366,0.0488928032558862
1054,0.74187,2,0.002768794373988,0.950211625191344,0.0470195804346679
1055,0.75867,2,0.000796392312093653,0.946214561488862,0.0529890461990442
1056,0.62344,1,0.938876383730559,0.0170942545307723,0.0440293617386689
1057,0.9182,3,3.9221574637563e-14,4.93387079680847e-07,0.999999506612881
1058,0.97711,3,5.14511905091465e-29,3.38430992789231e-20,1
1059,0.4871,1,0.978543996033755,4.52352552584128e-08,0.0214559587309895
1060,0.54916,1,0.984881084439012,1.79038176432501e-05,0.0151010117433447
1061,0.63347,1,0.903076960773577,0.0403391508095177,0.0565838884169054
1062,0.77413,2,0.000261039166157096,0.929104188095214,0.0706347727386293
1063,0.74463,2,0.00225080505404123,0.950424957460429,0.0473242374855301
1064,0.75732,2,0.000879097533035114,0.947017535376905,0.0521033670900599
1065,0.97454,3,9.1194379667168e-28,4.49863568919739e-19,1
1066,0.97852,3,9.23632480618966e-30,7.1977873383763e-21,1
1067,0.63854,1,0.874505114024212,0.0612078819280331,0.0642870040477547
1068,0.9267,3,2.12032208754637e-15,4.07304505257114e-08,0.999999959269547
1069,0.46781,1,0.969960296979244,6.91478917309092e-09,0.0300396961059672
1070,0.54017,1,0.985174520798795,7.59076356109565e-06,0.0148178884376438
1071,0.60957,1,0.962999897031779,0.00498183494012679,0.0320182680280943
1072,0.83697,3,1.46262273068052e-06,0.270975092087689,0.72902344528958
1073,0.64915,1,0.779460068111858,0.138125919343216,0.0824140125449266
1074,0.999,3,1.43798611156863e-65,7.62155323036645e-54,1
1075,0.4843,1,0.977618315157314,3.44562565700377e-08,0.0223816503864292
1076,0.99051,3,2.48364774286284e-39,1.45182262569465e-29,1
1077,0.77589,2,0.000230301386042725,0.92596504579101,0.0738046528229477
1078,0.5801,1,0.980300866238967,0.000331655769659331,0.0193674779913738
1079,0.67159,2,0.405629060280088,0.489079247523175,0.105291692196738
1080,0.55883,1,0.984126410327277,4.48587180084077e-05,0.0158287309547147
1081,0.74317,2,0.00251114996212887,0.950355546253034,0.0471333037848367
1082,0.6473,1,0.800107110036388,0.120714862183183,0.079178027780429
1083,0.6455,1,0.818432955408113,0.10554089462754,0.0760261499643474
1084,0.99855,3,3.02212509523914e-61,8.02088073821983e-50,1
1085,0.56671,1,0.983115811097507,9.44536856520389e-05,0.0167897352168406
1086,0.71099,2,0.0293340701569951,0.910981329897968,0.0596845999450366
1087,0.63283,1,0.906090932414779,0.0382344409763583,0.0556746266088627
1088,0.76119,2,0.000662673941422433,0.944463218380309,0.0548741076782685
1089,0.55795,1,0.984215752912974,4.12701720951767e-05,0.015742976914931
1090,0.71867,2,0.0162550639871374,0.930111502475249,0.0536334335376139
1091,0.69549,2,0.0938109350590907,0.827917538579831,0.0782715263610787
1092,0.57907,1,0.980579512749551,0.000301249322514334,0.0191192379279346
1093,0.74027,2,0.00312330770605942,0.949925554028608,0.0469511382653328
1094,0.44718,1,0.951708847921505,9.18359118706853e-10,0.0482911511601363
1095,0.96814,3,3.90280933505213e-25,1.032824914285e-16,1
1096,0.78747,2,0.000101553615350058,0.895621405917771,0.104277040466879
1097,0.57415,1,0.981753903216494,0.000190095990778356,0.018056000792728
1098,0.56107,1,0.98387869956892,5.54539799948879e-05,0.016065846451085
1099,0.75628,2,0.000948774776096856,0.947574557189923,0.0514766680339797
1100,0.999,3,1.43798611156863e-65,7.62155323036645e-54,1
1101,0.71438,2,0.0226119028765717,0.92063497634595,0.0567531207774778
1102,0.56658,1,0.983135804810617,9.3303387338757e-05,0.0167708918020438
1103,0.74361,2,0.00242960366200818,0.950386646498377,0.0471837498396151
1104,0.78834,2,9.5511709717771e-05,0.892466961554815,0.107437526735467
1105,0.77042,2,0.00034028787430867,0.934781326466916,0.0648783856587754
1106,0.58509,1,0.978762277231227,0.000527831938604161,0.0207098908301693
1107,0.80097,2,3.8908812899768e-05,0.824934827812251,0.175026263374849
1108,0.87535,3,2.36559914124827e-09,0.00363652148451229,0.996363476149889
1109,0.87221,3,4.46121105805827e-09,0.0058353884836142,0.994164607055175
1110,0.7264,2,0.00897360532480013,0.941444720156382,0.0495816745188183
1111,0.52676,1,0.984941738301664,2.09718490882301e-06,0.0150561645134274
1112,0.72981,2,0.0069117291146829,0.944690322587901,0.0483979482974158
1113,0.7426,2,0.00262096183508353,0.95030206765939,0.0470769705055266
1114,0.55512,1,0.984473924492193,3.155439688641e-05,0.0154945211109203
1115,0.97297,3,4.59373621868494e-27,1.92334381980537e-18,1
1116,0.75029,2,0.00147615625463619,0.949797295761334,0.0487265479840303
1117,0.66633,1,0.505059271119384,0.390413860489165,0.104526868391451
1118,0.73456,2,0.00481222829194598,0.947851688113947,0.0473360835941072
1119,0.46326,1,0.966975414287475,4.43490561369525e-09,0.0330245812776192
1120,0.6936,2,0.107424671852491,0.811572346102922,0.0810029820445869
1121,0.72791,2,0.00799310200111019,0.942993525375965,0.0490133726229246
1122,0.999,3,1.43798611156863e-65,7.62155323036645e-54,1
1123,0.91612,3,7.63129185975732e-14,8.67006252921985e-07,0.999999132993671
1124,0.53556,1,0.985184182346108,4.88185414029851e-06,0.0148109357997516
1125,0.78116,2,0.000158513423119101,0.914506450343451,0.0853350362334299
1126,0.51078,1,0.98356333904084,4.49159040990752e-07,0.0164362118001194
1127,0.92717,3,1.78618641537002e-15,3.5139869339842e-08,0.999999964860129
1128,0.56024,1,0.983973945991182,5.12656254943258e-05,0.015974788383324
1129,0.69574,2,0.0921305976303054,0.829954576521266,0.0779148258484288
1130,0.75389,2,0.00113114610114845,0.94865878414279,0.0502100697560619
1131,0.76463,2,0.000516289760055614,0.941499540639827,0.0579841696001173
1132,0.45812,1,0.962990969471377,2.68345904883061e-09,0.0370090278451637
1133,0.88931,3,1.1077989651042e-10,0.000342513052384179,0.999657486836836
1134,0.76902,2,0.000376240961329773,0.936626838003894,0.0629969210347766
1135,0.76814,2,0.000400806035336611,0.937711035646015,0.0618881583186479
1136,0.75917,2,0.000767821507992701,0.945893677480159,0.0533385010118488
1137,0.75765,2,0.000858101275903209,0.946829685006414,0.0523122137176826
1138,0.71492,2,0.0216922367532806,0.921983132193052,0.056324631053667
1139,0.94509,3,9.26679370101613e-19,4.80745088002434e-11,0.999999999951925
1140,0.62466,1,0.935622447281637,0.0190112607001656,0.0453662920181971
1141,0.56413,1,0.983490719572767,7.40494834121755e-05,0.0164352309438206
1142,0.5279,1,0.984992696241593,2.34014752504015e-06,0.0150049636108817
1143,0.7682,2,0.000399080193650353,0.937638912198338,0.061962007608012
1144,0.56799,1,0.98291244781274,0.000106559044443761,0.0169809931428159
1145,0.54436,1,0.98508379294011,1.13285585823961e-05,0.0149048785013072
1146,0.95165,3,3.02078923799614e-20,2.34050696715419e-12,0.99999999999766
1147,0.72812,2,0.00786560576148308,0.943194473841385,0.0489399203971323
1148,0.56104,1,0.983882214484227,5.52968332885368e-05,0.016062488682484
1149,0.91319,3,1.89339392426465e-13,1.86498648348199e-06,0.999998135013327
1150,0.53248,1,0.985138475347967,3.63327178176878e-06,0.0148578913802514
1151,0.92002,3,2.15864309712666e-14,2.96996177998775e-07,0.9999997030038
1152,0.54874,1,0.984903151752954,1.72017433083034e-05,0.0150796465037379
1153,0.8443,3,5.47519298829962e-07,0.155252415450594,0.844747037030107
1154,0.999,3,1.43798611156863e-65,7.62155323036645e-54,1
1155,0.76119,2,0.000662673941422433,0.944463218380309,0.0548741076782685
1156,0.58611,1,0.97840481946087,0.000580281022061789,0.0210148995170677
1157,0.74746,2,0.00182187649914758,0.950287869506793,0.0478902539940599
1158,0.55216,1,0.984698486829039,2.38192567209435e-05,0.0152776939142402
1159,0.52328,1,0.984749143656191,1.50034506941464e-06,0.01524935599874
1160,0.77063,2,0.000335206036617624,0.934491233018975,0.065173560944407
1161,0.79718,2,5.1078502621221e-05,0.850249657926787,0.149699263570591
1162,0.57293,1,0.982008768661208,0.000169541022548079,0.0178216903162439
1163,0.57856,1,0.980713018161623,0.000287233532820571,0.0189997483055563
1164,0.69819,2,0.0770483668997104,0.848459307190293,0.0744923259099965
1165,0.96156,3,6.21700656059376e-23,9.58974864168939e-15,0.99999999999999
1166,0.999,3,1.43798611156863e-65,7.62155323036645e-54,1
1167,0.71403,2,0.0232285452261686,0.919735011103126,0.0570364436707053
1168,0.73828,2,0.00362968069141323,0.949395845156845,0.0469744741517422
1169,0.74432,2,0.00230367698553209,0.950418282002201,0.0472780410122665
1170,0.51832,1,0.984374821778622,9.3023468707797e-07,0.015624247986691
1171,0.49076,1,0.979627176784213,6.45499153337877e-08,0.0203727586658716
1172,0.96165,3,5.83577550826187e-23,9.06362492940137e-15,0.999999999999991
1173,0.54219,1,0.985140624696591,9.20788844957951e-06,0.0148501674149597
1174,0.64126,1,0.85519143571714,0.0760603017520626,0.068748262530797
1175,0.90149,3,5.28880791205551e-12,2.95812697491361e-05,0.999970418724962
1176,0.96821,3,3.67764151178038e-25,9.79309069057288e-17,1
1177,0.52113,1,0.984601622737648,1.21967833137742e-06,0.0153971575840206
1178,0.52635,1,0.984921960820355,2.01609150909252e-06,0.0150760230881355
1179,0.93475,3,9.48089862795556e-17,2.76477234357661e-09,0.999999997235228
1180,0.72037,2,0.0142617593172026,0.933164778691815,0.0525734619909822
1181,0.75325,2,0.00118582217790647,0.948903992855606,0.0499101849664877
1182,0.63945,1,0.868384242435954,0.0658588950541463,0.0657568625098993
1183,0.51209,1,0.98372667290462,5.09782280733308e-07,0.0162728173130995
1184,0.55905,1,0.984103383177361,4.58032752789469e-05,0.0158508135473601
1185,0.5657,1,0.983268020252095,8.58742263949678e-05,0.0166461055215102
1186,0.86718,3,1.18593290572633e-08,0.0119280246279827,0.988071963512688
1187,0.83274,3,2.42665695704498e-06,0.350959429677807,0.649038143665236
1188,0.75845,2,0.000809306185991922,0.946351687707451,0.052839006106557
1189,0.54338,1,0.985112096612301,1.03165480149231e-05,0.0148775868396837
1190,0.55907,1,0.98410127596535,4.58901178628458e-05,0.0158528339167872
1191,0.71446,2,0.0224732523948175,0.920837767217499,0.0566889803876836
1192,0.53097,1,0.985100756431218,3.14300930501602e-06,0.0148961005594767
1193,0.75482,2,0.00105625591025905,0.948268780537469,0.0506749635522716
