"observation","map_component","hour","sin_1","cos_1","sin_2","cos_2"
1234,"3",22,-0.5,0.866025403784438,-0.866025403784439,0.499999999999999
1235,"2",0,0,1,0,1
1236,"1",2,0.5,0.866025403784439,0.866025403784439,0.5
1237,"2",23,-0.258819045102522,0.965925826289068,-0.500000000000001,0.866025403784438
1238,"1",7,0.965925826289068,-0.258819045102521,-0.5,-0.866025403784439
1239,"1",6,1,6.12323399573677e-17,1.22464679914735e-16,-1
1240,"3",22,-0.5,0.866025403784438,-0.866025403784439,0.499999999999999
1241,"1",9,0.707106781186548,-0.707106781186547,-1,-1.83697019872103e-16
1242,"2",23,-0.258819045102522,0.965925826289068,-0.500000000000001,0.866025403784438
1243,"1",4,0.866025403784439,0.5,0.866025403784439,-0.5
1244,"1",5,0.965925826289068,0.258819045102521,0.5,-0.866025403784439
1245,"2",12,1.22464679914735e-16,-1,-2.44929359829471e-16,1
1246,"1",4,0.866025403784439,0.5,0.866025403784439,-0.5
1247,"2",23,-0.258819045102522,0.965925826289068,-0.500000000000001,0.866025403784438
1248,"2",12,1.22464679914735e-16,-1,-2.44929359829471e-16,1
1249,"2",18,-1,-1.83697019872103e-16,3.67394039744206e-16,-1
1250,"2",11,0.258819045102521,-0.965925826289068,-0.5,0.866025403784438
1251,"1",7,0.965925826289068,-0.258819045102521,-0.5,-0.866025403784439
1252,"2",16,-0.866025403784438,-0.5,0.866025403784439,-0.499999999999999
1253,"1",2,0.5,0.866025403784439,0.866025403784439,0.5
1254,"2",16,-0.866025403784438,-0.5,0.866025403784439,-0.499999999999999
1255,"3",18,-1,-1.83697019872103e-16,3.67394039744206e-16,-1
1256,"2",14,-0.5,-0.866025403784439,0.866025403784438,0.500000000000001
1257,"1",6,1,6.12323399573677e-17,1.22464679914735e-16,-1
1258,"1",2,0.5,0.866025403784439,0.866025403784439,0.5
1259,"2",15,-0.707106781186547,-0.707106781186548,1,1.19434011948696e-15
1260,"1",7,0.965925826289068,-0.258819045102521,-0.5,-0.866025403784439
1261,"2",17,-0.965925826289068,-0.258819045102521,0.5,-0.866025403784439
1262,"3",19,-0.965925826289068,0.25881904510252,-0.499999999999999,-0.866025403784439
1263,"2",23,-0.258819045102522,0.965925826289068,-0.500000000000001,0.866025403784438
1264,"1",8,0.866025403784439,-0.5,-0.866025403784438,-0.5
1265,"2",13,-0.258819045102521,-0.965925826289068,0.5,0.866025403784439
1266,"1",6,1,6.12323399573677e-17,1.22464679914735e-16,-1
1267,"2",14,-0.5,-0.866025403784439,0.866025403784438,0.500000000000001
1268,"1",4,0.866025403784439,0.5,0.866025403784439,-0.5
1269,"2",16,-0.866025403784438,-0.5,0.866025403784439,-0.499999999999999
1270,"1",7,0.965925826289068,-0.258819045102521,-0.5,-0.866025403784439
1271,"2",16,-0.866025403784438,-0.5,0.866025403784439,-0.499999999999999
1272,"2",13,-0.258819045102521,-0.965925826289068,0.5,0.866025403784439
1273,"1",5,0.965925826289068,0.258819045102521,0.5,-0.866025403784439
1274,"2",17,-0.965925826289068,-0.258819045102521,0.5,-0.866025403784439
1275,"1",6,1,6.12323399573677e-17,1.22464679914735e-16,-1
1276,"3",18,-1,-1.83697019872103e-16,3.67394039744206e-16,-1
1277,"1",7,0.965925826289068,-0.258819045102521,-0.5,-0.866025403784439
1278,"3",21,-0.707106781186548,0.707106781186547,-1,-4.28626379701574e-16
1279,"3",22,-0.5,0.866025403784438,-0.866025403784439,0.499999999999999
1280,"2",13,-0.258819045102521,-0.965925826289068,0.5,0.866025403784439
1281,"1",8,0.866025403784439,-0.5,-0.866025403784438,-0.5
1282,"3",21,-0.707106781186548,0.707106781186547,-1,-4.28626379701574e-16
1283,"1",1,0.258819045102521,0.965925826289068,0.5,0.866025403784439
1284,"2",23,-0.258819045102522,0.965925826289068,-0.500000000000001,0.866025403784438
1285,"2",0,0,1,0,1
1286,"1",9,0.707106781186548,-0.707106781186547,-1,-1.83697019872103e-16
1287,"1",3,0.707106781186547,0.707106781186548,1,6.12323399573677e-17
1288,"2",16,-0.866025403784438,-0.5,0.866025403784439,-0.499999999999999
1289,"2",10,0.5,-0.866025403784439,-0.866025403784439,0.5
1290,"1",3,0.707106781186547,0.707106781186548,1,6.12323399573677e-17
1291,"3",22,-0.5,0.866025403784438,-0.866025403784439,0.499999999999999
1292,"1",4,0.866025403784439,0.5,0.866025403784439,-0.5
1293,"3",14,-0.5,-0.866025403784439,0.866025403784438,0.500000000000001
1294,"2",10,0.5,-0.866025403784439,-0.866025403784439,0.5
1295,"1",10,0.5,-0.866025403784439,-0.866025403784439,0.5
1296,"1",4,0.866025403784439,0.5,0.866025403784439,-0.5
1297,"1",5,0.965925826289068,0.258819045102521,0.5,-0.866025403784439
1298,"1",9,0.707106781186548,-0.707106781186547,-1,-1.83697019872103e-16
1299,"3",19,-0.965925826289068,0.25881904510252,-0.499999999999999,-0.866025403784439
1300,"2",12,1.22464679914735e-16,-1,-2.44929359829471e-16,1
1301,"2",23,-0.258819045102522,0.965925826289068,-0.500000000000001,0.866025403784438
1302,"3",20,-0.866025403784439,0.5,-0.866025403784439,-0.5
1303,"3",18,-1,-1.83697019872103e-16,3.67394039744206e-16,-1
1304,"3",21,-0.707106781186548,0.707106781186547,-1,-4.28626379701574e-16
1305,"3",12,1.22464679914735e-16,-1,-2.44929359829471e-16,1
1306,"1",3,0.707106781186547,0.707106781186548,1,6.12323399573677e-17
1307,"2",23,-0.258819045102522,0.965925826289068,-0.500000000000001,0.866025403784438
1308,"3",22,-0.5,0.866025403784438,-0.866025403784439,0.499999999999999
1309,"2",12,1.22464679914735e-16,-1,-2.44929359829471e-16,1
1310,"1",2,0.5,0.866025403784439,0.866025403784439,0.5
1311,"2",11,0.258819045102521,-0.965925826289068,-0.5,0.866025403784438
1312,"1",2,0.5,0.866025403784439,0.866025403784439,0.5
1313,"1",9,0.707106781186548,-0.707106781186547,-1,-1.83697019872103e-16
1314,"3",21,-0.707106781186548,0.707106781186547,-1,-4.28626379701574e-16
1315,"1",4,0.866025403784439,0.5,0.866025403784439,-0.5
1316,"1",6,1,6.12323399573677e-17,1.22464679914735e-16,-1
1317,"1",0,0,1,0,1
1318,"2",11,0.258819045102521,-0.965925826289068,-0.5,0.866025403784438
1319,"1",3,0.707106781186547,0.707106781186548,1,6.12323399573677e-17
1320,"2",17,-0.965925826289068,-0.258819045102521,0.5,-0.866025403784439
1321,"1",3,0.707106781186547,0.707106781186548,1,6.12323399573677e-17
1322,"2",11,0.258819045102521,-0.965925826289068,-0.5,0.866025403784438
1323,"1",6,1,6.12323399573677e-17,1.22464679914735e-16,-1
1324,"2",16,-0.866025403784438,-0.5,0.866025403784439,-0.499999999999999
1325,"3",19,-0.965925826289068,0.25881904510252,-0.499999999999999,-0.866025403784439
1326,"1",2,0.5,0.866025403784439,0.866025403784439,0.5
1327,"2",14,-0.5,-0.866025403784439,0.866025403784438,0.500000000000001
1328,"2",12,1.22464679914735e-16,-1,-2.44929359829471e-16,1
1329,"1",7,0.965925826289068,-0.258819045102521,-0.5,-0.866025403784439
1330,"3",20,-0.866025403784439,0.5,-0.866025403784439,-0.5
1331,"2",16,-0.866025403784438,-0.5,0.866025403784439,-0.499999999999999
1332,"1",1,0.258819045102521,0.965925826289068,0.5,0.866025403784439
1333,"2",10,0.5,-0.866025403784439,-0.866025403784439,0.5
1334,"1",8,0.866025403784439,-0.5,-0.866025403784438,-0.5
1335,"1",0,0,1,0,1
1336,"3",20,-0.866025403784439,0.5,-0.866025403784439,-0.5
1337,"1",4,0.866025403784439,0.5,0.866025403784439,-0.5
1338,"1",8,0.866025403784439,-0.5,-0.866025403784438,-0.5
1339,"2",15,-0.707106781186547,-0.707106781186548,1,1.19434011948696e-15
1340,"2",16,-0.866025403784438,-0.5,0.866025403784439,-0.499999999999999
1341,"1",6,1,6.12323399573677e-17,1.22464679914735e-16,-1
1342,"1",5,0.965925826289068,0.258819045102521,0.5,-0.866025403784439
1343,"3",20,-0.866025403784439,0.5,-0.866025403784439,-0.5
1344,"3",19,-0.965925826289068,0.25881904510252,-0.499999999999999,-0.866025403784439
1345,"1",10,0.5,-0.866025403784439,-0.866025403784439,0.5
1346,"2",16,-0.866025403784438,-0.5,0.866025403784439,-0.499999999999999
1347,"3",18,-1,-1.83697019872103e-16,3.67394039744206e-16,-1
1348,"1",6,1,6.12323399573677e-17,1.22464679914735e-16,-1
1349,"1",3,0.707106781186547,0.707106781186548,1,6.12323399573677e-17
1350,"1",4,0.866025403784439,0.5,0.866025403784439,-0.5
1351,"3",19,-0.965925826289068,0.25881904510252,-0.499999999999999,-0.866025403784439
1352,"3",19,-0.965925826289068,0.25881904510252,-0.499999999999999,-0.866025403784439
1353,"2",15,-0.707106781186547,-0.707106781186548,1,1.19434011948696e-15
1354,"1",3,0.707106781186547,0.707106781186548,1,6.12323399573677e-17
1355,"2",13,-0.258819045102521,-0.965925826289068,0.5,0.866025403784439
1356,"2",11,0.258819045102521,-0.965925826289068,-0.5,0.866025403784438
1357,"2",12,1.22464679914735e-16,-1,-2.44929359829471e-16,1
1358,"1",1,0.258819045102521,0.965925826289068,0.5,0.866025403784439
1359,"2",17,-0.965925826289068,-0.258819045102521,0.5,-0.866025403784439
1360,"3",22,-0.5,0.866025403784438,-0.866025403784439,0.499999999999999
1361,"3",19,-0.965925826289068,0.25881904510252,-0.499999999999999,-0.866025403784439
1362,"1",3,0.707106781186547,0.707106781186548,1,6.12323399573677e-17
1363,"1",8,0.866025403784439,-0.5,-0.866025403784438,-0.5
1364,"3",19,-0.965925826289068,0.25881904510252,-0.499999999999999,-0.866025403784439
1365,"3",22,-0.5,0.866025403784438,-0.866025403784439,0.499999999999999
1366,"2",13,-0.258819045102521,-0.965925826289068,0.5,0.866025403784439
1367,"2",11,0.258819045102521,-0.965925826289068,-0.5,0.866025403784438
1368,"3",19,-0.965925826289068,0.25881904510252,-0.499999999999999,-0.866025403784439
1369,"2",15,-0.707106781186547,-0.707106781186548,1,1.19434011948696e-15
1370,"2",23,-0.258819045102522,0.965925826289068,-0.500000000000001,0.866025403784438
1371,"1",5,0.965925826289068,0.258819045102521,0.5,-0.866025403784439
1372,"2",13,-0.258819045102521,-0.965925826289068,0.5,0.866025403784439
1373,"2",15,-0.707106781186547,-0.707106781186548,1,1.19434011948696e-15
1374,"2",13,-0.258819045102521,-0.965925826289068,0.5,0.866025403784439
1375,"3",21,-0.707106781186548,0.707106781186547,-1,-4.28626379701574e-16
1376,"1",5,0.965925826289068,0.258819045102521,0.5,-0.866025403784439
1377,"2",11,0.258819045102521,-0.965925826289068,-0.5,0.866025403784438
1378,"1",7,0.965925826289068,-0.258819045102521,-0.5,-0.866025403784439
1379,"1",3,0.707106781186547,0.707106781186548,1,6.12323399573677e-17
1380,"2",14,-0.5,-0.866025403784439,0.866025403784438,0.500000000000001
1381,"1",8,0.866025403784439,-0.5,-0.866025403784438,-0.5
1382,"3",19,-0.965925826289068,0.25881904510252,-0.499999999999999,-0.866025403784439
1383,"2",17,-0.965925826289068,-0.258819045102521,0.5,-0.866025403784439
1384,"2",11,0.258819045102521,-0.965925826289068,-0.5,0.866025403784438
1385,"2",16,-0.866025403784438,-0.5,0.866025403784439,-0.499999999999999
1386,"3",21,-0.707106781186548,0.707106781186547,-1,-4.28626379701574e-16
1387,"2",3,0.707106781186547,0.707106781186548,1,6.12323399573677e-17
1388,"2",15,-0.707106781186547,-0.707106781186548,1,1.19434011948696e-15
1389,"1",4,0.866025403784439,0.5,0.866025403784439,-0.5
1390,"3",17,-0.965925826289068,-0.258819045102521,0.5,-0.866025403784439
1391,"3",20,-0.866025403784439,0.5,-0.866025403784439,-0.5
1392,"2",11,0.258819045102521,-0.965925826289068,-0.5,0.866025403784438
1393,"1",7,0.965925826289068,-0.258819045102521,-0.5,-0.866025403784439
1394,"2",15,-0.707106781186547,-0.707106781186548,1,1.19434011948696e-15
1395,"3",20,-0.866025403784439,0.5,-0.866025403784439,-0.5
1396,"2",15,-0.707106781186547,-0.707106781186548,1,1.19434011948696e-15
1397,"3",20,-0.866025403784439,0.5,-0.866025403784439,-0.5
1398,"2",15,-0.707106781186547,-0.707106781186548,1,1.19434011948696e-15
1399,"2",17,-0.965925826289068,-0.258819045102521,0.5,-0.866025403784439
1400,"1",9,0.707106781186548,-0.707106781186547,-1,-1.83697019872103e-16
1401,"1",1,0.258819045102521,0.965925826289068,0.5,0.866025403784439
1402,"2",11,0.258819045102521,-0.965925826289068,-0.5,0.866025403784438
1403,"1",8,0.866025403784439,-0.5,-0.866025403784438,-0.5
1404,"2",0,0,1,0,1
1405,"2",17,-0.965925826289068,-0.258819045102521,0.5,-0.866025403784439
1406,"1",5,0.965925826289068,0.258819045102521,0.5,-0.866025403784439
1407,"2",14,-0.5,-0.866025403784439,0.866025403784438,0.500000000000001
1408,"2",13,-0.258819045102521,-0.965925826289068,0.5,0.866025403784439
1409,"3",19,-0.965925826289068,0.25881904510252,-0.499999999999999,-0.866025403784439
1410,"2",13,-0.258819045102521,-0.965925826289068,0.5,0.866025403784439
1411,"3",0,0,1,0,1
1412,"1",3,0.707106781186547,0.707106781186548,1,6.12323399573677e-17
1413,"1",7,0.965925826289068,-0.258819045102521,-0.5,-0.866025403784439
1414,"2",11,0.258819045102521,-0.965925826289068,-0.5,0.866025403784438
1415,"1",4,0.866025403784439,0.5,0.866025403784439,-0.5
1416,"2",14,-0.5,-0.866025403784439,0.866025403784438,0.500000000000001
1417,"1",0,0,1,0,1
1418,"1",3,0.707106781186547,0.707106781186548,1,6.12323399573677e-17
1419,"1",8,0.866025403784439,-0.5,-0.866025403784438,-0.5
1420,"3",18,-1,-1.83697019872103e-16,3.67394039744206e-16,-1
1421,"2",14,-0.5,-0.866025403784439,0.866025403784438,0.500000000000001
1422,"1",3,0.707106781186547,0.707106781186548,1,6.12323399573677e-17
1423,"3",19,-0.965925826289068,0.25881904510252,-0.499999999999999,-0.866025403784439
1424,"3",21,-0.707106781186548,0.707106781186547,-1,-4.28626379701574e-16
1425,"3",20,-0.866025403784439,0.5,-0.866025403784439,-0.5
1426,"2",9,0.707106781186548,-0.707106781186547,-1,-1.83697019872103e-16
1427,"3",20,-0.866025403784439,0.5,-0.866025403784439,-0.5
1428,"1",2,0.5,0.866025403784439,0.866025403784439,0.5
1429,"1",1,0.258819045102521,0.965925826289068,0.5,0.866025403784439
1430,"2",16,-0.866025403784438,-0.5,0.866025403784439,-0.499999999999999
1431,"3",21,-0.707106781186548,0.707106781186547,-1,-4.28626379701574e-16
1432,"1",4,0.866025403784439,0.5,0.866025403784439,-0.5
1433,"3",18,-1,-1.83697019872103e-16,3.67394039744206e-16,-1
1434,"2",16,-0.866025403784438,-0.5,0.866025403784439,-0.499999999999999
1435,"2",11,0.258819045102521,-0.965925826289068,-0.5,0.866025403784438
1436,"1",7,0.965925826289068,-0.258819045102521,-0.5,-0.866025403784439
1437,"3",17,-0.965925826289068,-0.258819045102521,0.5,-0.866025403784439
1438,"1",2,0.5,0.866025403784439,0.866025403784439,0.5
1439,"1",5,0.965925826289068,0.258819045102521,0.5,-0.866025403784439
1440,"1",10,0.5,-0.866025403784439,-0.866025403784439,0.5
1441,"2",0,0,1,0,1
1442,"3",12,1.22464679914735e-16,-1,-2.44929359829471e-16,1
1443,"3",19,-0.965925826289068,0.25881904510252,-0.499999999999999,-0.866025403784439
1444,"1",6,1,6.12323399573677e-17,1.22464679914735e-16,-1
1445,"1",6,1,6.12323399573677e-17,1.22464679914735e-16,-1
1446,"2",13,-0.258819045102521,-0.965925826289068,0.5,0.866025403784439
1447,"3",20,-0.866025403784439,0.5,-0.866025403784439,-0.5
1448,"1",3,0.707106781186547,0.707106781186548,1,6.12323399573677e-17
1449,"2",23,-0.258819045102522,0.965925826289068,-0.500000000000001,0.866025403784438
1450,"2",14,-0.5,-0.866025403784439,0.866025403784438,0.500000000000001
1451,"2",17,-0.965925826289068,-0.258819045102521,0.5,-0.866025403784439
1452,"1",1,0.258819045102521,0.965925826289068,0.5,0.866025403784439
1453,"2",10,0.5,-0.866025403784439,-0.866025403784439,0.5
1454,"1",3,0.707106781186547,0.707106781186548,1,6.12323399573677e-17
1455,"1",4,0.866025403784439,0.5,0.866025403784439,-0.5
1456,"1",4,0.866025403784439,0.5,0.866025403784439,-0.5
1457,"1",5,0.965925826289068,0.258819045102521,0.5,-0.866025403784439
1458,"1",6,1,6.12323399573677e-17,1.22464679914735e-16,-1
1459,"2",17,-0.965925826289068,-0.258819045102521,0.5,-0.866025403784439
1460,"2",12,1.22464679914735e-16,-1,-2.44929359829471e-16,1
1461,"3",13,-0.258819045102521,-0.965925826289068,0.5,0.866025403784439
1462,"2",12,1.22464679914735e-16,-1,-2.44929359829471e-16,1
1463,"2",10,0.5,-0.866025403784439,-0.866025403784439,0.5
1464,"1",7,0.965925826289068,-0.258819045102521,-0.5,-0.866025403784439
1465,"1",8,0.866025403784439,-0.5,-0.866025403784438,-0.5
1466,"1",0,0,1,0,1
1467,"1",10,0.5,-0.866025403784439,-0.866025403784439,0.5
1468,"2",23,-0.258819045102522,0.965925826289068,-0.500000000000001,0.866025403784438
1469,"2",15,-0.707106781186547,-0.707106781186548,1,1.19434011948696e-15
1470,"1",0,0,1,0,1
1471,"1",9,0.707106781186548,-0.707106781186547,-1,-1.83697019872103e-16
1472,"1",8,0.866025403784439,-0.5,-0.866025403784438,-0.5
1473,"2",16,-0.866025403784438,-0.5,0.866025403784439,-0.499999999999999
1474,"2",16,-0.866025403784438,-0.5,0.866025403784439,-0.499999999999999
1475,"2",13,-0.258819045102521,-0.965925826289068,0.5,0.866025403784439
1476,"2",13,-0.258819045102521,-0.965925826289068,0.5,0.866025403784439
1477,"2",12,1.22464679914735e-16,-1,-2.44929359829471e-16,1
1478,"2",15,-0.707106781186547,-0.707106781186548,1,1.19434011948696e-15
1479,"3",17,-0.965925826289068,-0.258819045102521,0.5,-0.866025403784439
1480,"1",0,0,1,0,1
1481,"2",23,-0.258819045102522,0.965925826289068,-0.500000000000001,0.866025403784438
1482,"1",1,0.258819045102521,0.965925826289068,0.5,0.866025403784439
1483,"1",6,1,6.12323399573677e-17,1.22464679914735e-16,-1
1484,"1",3,0.707106781186547,0.707106781186548,1,6.12323399573677e-17
1485,"1",2,0.5,0.866025403784439,0.866025403784439,0.5
1486,"1",5,0.965925826289068,0.258819045102521,0.5,-0.866025403784439
1487,"3",23,-0.258819045102522,0.965925826289068,-0.500000000000001,0.866025403784438
1488,"2",12,1.22464679914735e-16,-1,-2.44929359829471e-16,1
1489,"1",9,0.707106781186548,-0.707106781186547,-1,-1.83697019872103e-16
1490,"2",11,0.258819045102521,-0.965925826289068,-0.5,0.866025403784438
1491,"2",13,-0.258819045102521,-0.965925826289068,0.5,0.866025403784439
1492,"3",21,-0.707106781186548,0.707106781186547,-1,-4.28626379701574e-16
1493,"1",6,1,6.12323399573677e-17,1.22464679914735e-16,-1
1494,"1",4,0.866025403784439,0.5,0.866025403784439,-0.5
1495,"2",16,-0.866025403784438,-0.5,0.866025403784439,-0.499999999999999
1496,"2",13,-0.258819045102521,-0.965925826289068,0.5,0.866025403784439
1497,"1",0,0,1,0,1
1498,"2",12,1.22464679914735e-16,-1,-2.44929359829471e-16,1
1499,"2",14,-0.5,-0.866025403784439,0.866025403784438,0.500000000000001
1500,"2",13,-0.258819045102521,-0.965925826289068,0.5,0.866025403784439
1501,"3",0,0,1,0,1
1502,"2",13,-0.258819045102521,-0.965925826289068,0.5,0.866025403784439
1503,"2",13,-0.258819045102521,-0.965925826289068,0.5,0.866025403784439
1504,"1",4,0.866025403784439,0.5,0.866025403784439,-0.5
1505,"2",15,-0.707106781186547,-0.707106781186548,1,1.19434011948696e-15
1506,"1",5,0.965925826289068,0.258819045102521,0.5,-0.866025403784439
1507,"1",6,1,6.12323399573677e-17,1.22464679914735e-16,-1
1508,"3",23,-0.258819045102522,0.965925826289068,-0.500000000000001,0.866025403784438
1509,"2",14,-0.5,-0.866025403784439,0.866025403784438,0.500000000000001
1510,"2",11,0.258819045102521,-0.965925826289068,-0.5,0.866025403784438
1511,"3",19,-0.965925826289068,0.25881904510252,-0.499999999999999,-0.866025403784439
1512,"1",5,0.965925826289068,0.258819045102521,0.5,-0.866025403784439
1513,"1",8,0.866025403784439,-0.5,-0.866025403784438,-0.5
1514,"2",22,-0.5,0.866025403784438,-0.866025403784439,0.499999999999999
1515,"3",21,-0.707106781186548,0.707106781186547,-1,-4.28626379701574e-16
1516,"3",23,-0.258819045102522,0.965925826289068,-0.500000000000001,0.866025403784438
1517,"2",15,-0.707106781186547,-0.707106781186548,1,1.19434011948696e-15
1518,"1",1,0.258819045102521,0.965925826289068,0.5,0.866025403784439
1519,"2",14,-0.5,-0.866025403784439,0.866025403784438,0.500000000000001
1520,"2",15,-0.707106781186547,-0.707106781186548,1,1.19434011948696e-15
1521,"3",18,-1,-1.83697019872103e-16,3.67394039744206e-16,-1
1522,"2",10,0.5,-0.866025403784439,-0.866025403784439,0.5
1523,"1",5,0.965925826289068,0.258819045102521,0.5,-0.866025403784439
1524,"1",2,0.5,0.866025403784439,0.866025403784439,0.5
1525,"3",19,-0.965925826289068,0.25881904510252,-0.499999999999999,-0.866025403784439
1526,"1",4,0.866025403784439,0.5,0.866025403784439,-0.5
1527,"3",20,-0.866025403784439,0.5,-0.866025403784439,-0.5
1528,"1",8,0.866025403784439,-0.5,-0.866025403784438,-0.5
1529,"1",3,0.707106781186547,0.707106781186548,1,6.12323399573677e-17
1530,"1",9,0.707106781186548,-0.707106781186547,-1,-1.83697019872103e-16
1531,"1",2,0.5,0.866025403784439,0.866025403784439,0.5
1532,"2",13,-0.258819045102521,-0.965925826289068,0.5,0.866025403784439
1533,"3",22,-0.5,0.866025403784438,-0.866025403784439,0.499999999999999
1534,"2",15,-0.707106781186547,-0.707106781186548,1,1.19434011948696e-15
1535,"2",15,-0.707106781186547,-0.707106781186548,1,1.19434011948696e-15
1536,"2",10,0.5,-0.866025403784439,-0.866025403784439,0.5
1537,"1",1,0.258819045102521,0.965925826289068,0.5,0.866025403784439
1538,"3",20,-0.866025403784439,0.5,-0.866025403784439,-0.5
1539,"1",2,0.5,0.866025403784439,0.866025403784439,0.5
1540,"1",2,0.5,0.866025403784439,0.866025403784439,0.5
1541,"3",22,-0.5,0.866025403784438,-0.866025403784439,0.499999999999999
1542,"1",4,0.866025403784439,0.5,0.866025403784439,-0.5
1543,"2",1,0.258819045102521,0.965925826289068,0.5,0.866025403784439
1544,"2",23,-0.258819045102522,0.965925826289068,-0.500000000000001,0.866025403784438
1545,"1",0,0,1,0,1
1546,"3",21,-0.707106781186548,0.707106781186547,-1,-4.28626379701574e-16
1547,"1",2,0.5,0.866025403784439,0.866025403784439,0.5
1548,"2",15,-0.707106781186547,-0.707106781186548,1,1.19434011948696e-15
1549,"3",21,-0.707106781186548,0.707106781186547,-1,-4.28626379701574e-16
1550,"2",13,-0.258819045102521,-0.965925826289068,0.5,0.866025403784439
1551,"2",15,-0.707106781186547,-0.707106781186548,1,1.19434011948696e-15
1552,"3",20,-0.866025403784439,0.5,-0.866025403784439,-0.5
1553,"2",14,-0.5,-0.866025403784439,0.866025403784438,0.500000000000001
1554,"2",17,-0.965925826289068,-0.258819045102521,0.5,-0.866025403784439
1555,"2",12,1.22464679914735e-16,-1,-2.44929359829471e-16,1
1556,"1",1,0.258819045102521,0.965925826289068,0.5,0.866025403784439
1557,"1",2,0.5,0.866025403784439,0.866025403784439,0.5
1558,"2",23,-0.258819045102522,0.965925826289068,-0.500000000000001,0.866025403784438
1559,"1",4,0.866025403784439,0.5,0.866025403784439,-0.5
1560,"2",11,0.258819045102521,-0.965925826289068,-0.5,0.866025403784438
1561,"1",4,0.866025403784439,0.5,0.866025403784439,-0.5
1562,"2",13,-0.258819045102521,-0.965925826289068,0.5,0.866025403784439
1563,"2",10,0.5,-0.866025403784439,-0.866025403784439,0.5
1564,"1",9,0.707106781186548,-0.707106781186547,-1,-1.83697019872103e-16
1565,"3",19,-0.965925826289068,0.25881904510252,-0.499999999999999,-0.866025403784439
1566,"2",3,0.707106781186547,0.707106781186548,1,6.12323399573677e-17
1567,"2",23,-0.258819045102522,0.965925826289068,-0.500000000000001,0.866025403784438
1568,"1",5,0.965925826289068,0.258819045102521,0.5,-0.866025403784439
1569,"2",16,-0.866025403784438,-0.5,0.866025403784439,-0.499999999999999
1570,"2",10,0.5,-0.866025403784439,-0.866025403784439,0.5
1571,"3",19,-0.965925826289068,0.25881904510252,-0.499999999999999,-0.866025403784439
1572,"2",15,-0.707106781186547,-0.707106781186548,1,1.19434011948696e-15
1573,"2",23,-0.258819045102522,0.965925826289068,-0.500000000000001,0.866025403784438
1574,"2",0,0,1,0,1
1575,"2",10,0.5,-0.866025403784439,-0.866025403784439,0.5
1576,"2",16,-0.866025403784438,-0.5,0.866025403784439,-0.499999999999999
1577,"2",16,-0.866025403784438,-0.5,0.866025403784439,-0.499999999999999
1578,"1",8,0.866025403784439,-0.5,-0.866025403784438,-0.5
1579,"2",0,0,1,0,1
1580,"3",18,-1,-1.83697019872103e-16,3.67394039744206e-16,-1
1581,"2",18,-1,-1.83697019872103e-16,3.67394039744206e-16,-1
1582,"1",2,0.5,0.866025403784439,0.866025403784439,0.5
1583,"2",10,0.5,-0.866025403784439,-0.866025403784439,0.5
1584,"3",21,-0.707106781186548,0.707106781186547,-1,-4.28626379701574e-16
1585,"3",21,-0.707106781186548,0.707106781186547,-1,-4.28626379701574e-16
1586,"3",17,-0.965925826289068,-0.258819045102521,0.5,-0.866025403784439
1587,"3",21,-0.707106781186548,0.707106781186547,-1,-4.28626379701574e-16
1588,"1",3,0.707106781186547,0.707106781186548,1,6.12323399573677e-17
1589,"2",16,-0.866025403784438,-0.5,0.866025403784439,-0.499999999999999
1590,"1",9,0.707106781186548,-0.707106781186547,-1,-1.83697019872103e-16
1591,"2",23,-0.258819045102522,0.965925826289068,-0.500000000000001,0.866025403784438
1592,"1",3,0.707106781186547,0.707106781186548,1,6.12323399573677e-17
1593,"1",4,0.866025403784439,0.5,0.866025403784439,-0.5
1594,"1",4,0.866025403784439,0.5,0.866025403784439,-0.5
1595,"1",2,0.5,0.866025403784439,0.866025403784439,0.5
1596,"1",9,0.707106781186548,-0.707106781186547,-1,-1.83697019872103e-16
1597,"1",3,0.707106781186547,0.707106781186548,1,6.12323399573677e-17
1598,"2",11,0.258819045102521,-0.965925826289068,-0.5,0.866025403784438
1599,"1",4,0.866025403784439,0.5,0.866025403784439,-0.5
1600,"2",16,-0.866025403784438,-0.5,0.866025403784439,-0.499999999999999
1601,"2",17,-0.965925826289068,-0.258819045102521,0.5,-0.866025403784439
1602,"2",12,1.22464679914735e-16,-1,-2.44929359829471e-16,1
1603,"2",16,-0.866025403784438,-0.5,0.866025403784439,-0.499999999999999
1604,"2",17,-0.965925826289068,-0.258819045102521,0.5,-0.866025403784439
1605,"2",10,0.5,-0.866025403784439,-0.866025403784439,0.5
1606,"2",16,-0.866025403784438,-0.5,0.866025403784439,-0.499999999999999
1607,"1",2,0.5,0.866025403784439,0.866025403784439,0.5
1608,"1",2,0.5,0.866025403784439,0.866025403784439,0.5
1609,"1",8,0.866025403784439,-0.5,-0.866025403784438,-0.5
1610,"1",7,0.965925826289068,-0.258819045102521,-0.5,-0.866025403784439
1611,"1",2,0.5,0.866025403784439,0.866025403784439,0.5
1612,"2",13,-0.258819045102521,-0.965925826289068,0.5,0.866025403784439
1613,"1",3,0.707106781186547,0.707106781186548,1,6.12323399573677e-17
1614,"2",12,1.22464679914735e-16,-1,-2.44929359829471e-16,1
1615,"2",15,-0.707106781186547,-0.707106781186548,1,1.19434011948696e-15
1616,"2",0,0,1,0,1
